Prefijo,Componentes_CHL,Modelos,Fenotipos,Heredabilidad
CPFlor,C,BRR,CPFlor.C,0.141613781738034
CPFlor,C,BRR,CPFlor.C,0.136944979478773
CPFlor,C,BRR,CPFlor.C,0.156010848908852
CPFlor,C,BRR,CPFlor.C,0.198542244271967
CPFlor,C,BRR,CPFlor.C,0.254652565076747
CPFlor,C,BRR,CPFlor.C,0.234401068980833
CPFlor,C,BRR,CPFlor.C,0.194579518565348
CPFlor,C,BRR,CPFlor.C,0.238587155166077
CPFlor,C,BRR,CPFlor.C,0.260253792269283
CPFlor,C,BRR,CPFlor.C,0.21564174684626
CPFlor,C,BRR,CPFlor.C,0.247240463676475
CPFlor,C,BRR,CPFlor.C,0.217140151735115
CPFlor,C,BRR,CPFlor.C,0.213484813824477
CPFlor,C,BRR,CPFlor.C,0.28173004053786
CPFlor,C,BRR,CPFlor.C,0.272412246988522
CPFlor,C,BRR,CPFlor.C,0.28021234104122
CPFlor,C,BRR,CPFlor.C,0.251731210406695
CPFlor,C,BRR,CPFlor.C,0.266602915846477
CPFlor,C,BRR,CPFlor.C,0.278493261642151
CPFlor,C,BRR,CPFlor.C,0.397275820409141
CPFlor,C,BRR,CPFlor.C,0.342286637991314
CPFlor,C,BRR,CPFlor.C,0.272937205330493
CPFlor,C,BRR,CPFlor.C,0.251381439418675
CPFlor,C,BRR,CPFlor.C,0.245387140268374
CPFlor,C,BRR,CPFlor.C,0.230578809117639
CPFlor,C,BRR,CPFlor.C,0.269244331266645
CPFlor,C,BRR,CPFlor.C,0.213319486051406
CPFlor,C,BRR,CPFlor.C,0.220922208550152
CPFlor,C,BRR,CPFlor.C,0.198006972337551
CPFlor,C,BRR,CPFlor.C,0.203331503750551
CPFlor,C,BRR,CPFlor.C,0.28299930660443
CPFlor,C,BRR,CPFlor.C,0.266523549056873
CPFlor,C,BRR,CPFlor.C,0.236504683778387
CPFlor,C,BRR,CPFlor.C,0.321762140826148
CPFlor,C,BRR,CPFlor.C,0.444166771430198
CPFlor,C,BRR,CPFlor.C,0.317188789404898
CPFlor,C,BRR,CPFlor.C,0.268273007377924
CPFlor,C,BRR,CPFlor.C,0.334296835025247
CPFlor,C,BRR,CPFlor.C,0.247093773872695
CPFlor,C,BRR,CPFlor.C,0.208433280052809
CPFlor,C,BRR,CPFlor.C,0.178679002211021
CPFlor,C,BRR,CPFlor.C,0.179307299508599
CPFlor,C,BRR,CPFlor.C,0.240971850660198
CPFlor,C,BRR,CPFlor.C,0.26091449194241
CPFlor,C,BRR,CPFlor.C,0.255942520012845
CPFlor,C,BRR,CPFlor.C,0.220711382956566
CPFlor,C,BRR,CPFlor.C,0.214035048284662
CPFlor,C,BRR,CPFlor.C,0.199007094111411
CPFlor,C,BRR,CPFlor.C,0.191638802771126
CPFlor,C,BRR,CPFlor.C,0.183116098440576
CPFlor,C,BRR,CPFlor.C,0.20240145552542
CPFlor,C,BRR,CPFlor.C,0.264938878421394
CPFlor,C,BRR,CPFlor.C,0.302103864083578
CPFlor,C,BRR,CPFlor.C,0.265784432194861
CPFlor,C,BRR,CPFlor.C,0.261302678955017
CPFlor,C,BRR,CPFlor.C,0.201488069124401
CPFlor,C,BRR,CPFlor.C,0.224681550886079
CPFlor,C,BRR,CPFlor.C,0.215691475731281
CPFlor,C,BRR,CPFlor.C,0.247772606854724
CPFlor,C,BRR,CPFlor.C,0.27591486267473
CPFlor,C,BRR,CPFlor.C,0.248032418760277
CPFlor,C,BRR,CPFlor.C,0.286714403109339
CPFlor,C,BRR,CPFlor.C,0.288375138668391
CPFlor,C,BRR,CPFlor.C,0.270456208434088
CPFlor,C,BRR,CPFlor.C,0.232320611826115
CPFlor,C,BRR,CPFlor.C,0.241513883939914
CPFlor,C,BRR,CPFlor.C,0.226935677533242
CPFlor,C,BRR,CPFlor.C,0.192241122838437
CPFlor,C,BRR,CPFlor.C,0.204579866747074
CPFlor,C,BRR,CPFlor.C,0.243535326141445
CPFlor,C,BRR,CPFlor.C,0.19986600157659
CPFlor,C,BRR,CPFlor.C,0.229916321662707
CPFlor,C,BRR,CPFlor.C,0.229291288784833
CPFlor,C,BRR,CPFlor.C,0.207344711162956
CPFlor,C,BRR,CPFlor.C,0.246764142884527
CPFlor,C,BRR,CPFlor.C,0.319081813024549
CPFlor,C,BRR,CPFlor.C,0.278960679342576
CPFlor,C,BRR,CPFlor.C,0.298950366433166
CPFlor,C,BRR,CPFlor.C,0.338897136442555
CPFlor,C,BRR,CPFlor.C,0.312231725591399
CPFlor,C,BRR,CPFlor.C,0.282876781488314
CPFlor,C,BRR,CPFlor.C,0.288177171757514
CPFlor,C,BRR,CPFlor.C,0.342565025810848
CPFlor,C,BRR,CPFlor.C,0.309162503584039
CPFlor,C,BRR,CPFlor.C,0.242853218637864
CPFlor,C,BRR,CPFlor.C,0.311938962065073
CPFlor,C,BRR,CPFlor.C,0.281445695268972
CPFlor,C,BRR,CPFlor.C,0.276873881332007
CPFlor,C,BRR,CPFlor.C,0.326148555207443
CPFlor,C,BRR,CPFlor.C,0.330897001935504
CPFlor,C,BRR,CPFlor.C,0.318100732456644
CPFlor,C,BRR,CPFlor.C,0.28283190441941
CPFlor,C,BRR,CPFlor.C,0.326547638718021
CPFlor,C,BRR,CPFlor.C,0.27544575310172
CPFlor,C,BRR,CPFlor.C,0.41943628392975
CPFlor,C,BRR,CPFlor.C,0.347657649621602
CPFlor,C,BRR,CPFlor.C,0.295080282651633
CPFlor,C,BRR,CPFlor.C,0.315728265497212
CPFlor,C,BRR,CPFlor.C,0.240121653597111
CPFlor,C,BRR,CPFlor.C,0.300586653682329
CPFlor,C,BRR,CPFlor.C,0.350067297420276
CPFlor,C,BRR,CPFlor.C,0.35592918755105
CPFlor,C,BRR,CPFlor.C,0.369359277613768
CPFlor,C,BRR,CPFlor.C,0.267461075408116
CPFlor,C,BRR,CPFlor.C,0.283257698476379
CPFlor,C,BRR,CPFlor.C,0.314565949877328
CPFlor,C,BRR,CPFlor.C,0.313909545934459
CPFlor,C,BRR,CPFlor.C,0.283327619859537
CPFlor,C,BRR,CPFlor.C,0.333071960574686
CPFlor,C,BRR,CPFlor.C,0.352154513565204
CPFlor,C,BRR,CPFlor.C,0.361322053077381
CPFlor,C,BRR,CPFlor.C,0.315284822694775
CPFlor,C,BRR,CPFlor.C,0.42170439139373
CPFlor,C,BRR,CPFlor.C,0.253019824142385
CPFlor,C,BRR,CPFlor.C,0.309810598650425
CPFlor,C,BRR,CPFlor.C,0.304244807084303
CPFlor,C,BRR,CPFlor.C,0.359074053421024
CPFlor,C,BRR,CPFlor.C,0.331631228990913
CPFlor,C,BRR,CPFlor.C,0.247595363412069
CPFlor,C,BRR,CPFlor.C,0.300789299225164
CPFlor,C,BRR,CPFlor.C,0.326670918761896
CPFlor,C,BRR,CPFlor.C,0.342757926013861
CPFlor,C,BRR,CPFlor.C,0.385307026410449
CPFlor,C,BRR,CPFlor.C,0.382486400384002
CPFlor,C,BRR,CPFlor.C,0.426216094925113
CPFlor,C,BRR,CPFlor.C,0.474602113691481
CPFlor,C,BRR,CPFlor.C,0.461813471669945
CPFlor,C,BRR,CPFlor.C,0.403133136281815
CPFlor,C,BRR,CPFlor.C,0.391171461909891
CPFlor,C,BRR,CPFlor.C,0.379583071923935
CPFlor,C,BRR,CPFlor.C,0.347357000195576
CPFlor,C,BRR,CPFlor.C,0.321221169665495
CPFlor,C,BRR,CPFlor.C,0.265728716094563
CPFlor,C,BRR,CPFlor.C,0.313432929282759
CPFlor,C,BRR,CPFlor.C,0.383143097351726
CPFlor,C,BRR,CPFlor.C,0.343483712898059
CPFlor,C,BRR,CPFlor.C,0.431370193248644
CPFlor,C,BRR,CPFlor.C,0.36838387970101
CPFlor,C,BRR,CPFlor.C,0.293681651414742
CPFlor,C,BRR,CPFlor.C,0.249730935523728
CPFlor,C,BRR,CPFlor.C,0.265571072053459
CPFlor,C,BRR,CPFlor.C,0.295903562131979
CPFlor,C,BRR,CPFlor.C,0.27572663420186
CPFlor,C,BRR,CPFlor.C,0.283535988500782
CPFlor,C,BRR,CPFlor.C,0.337350932729093
CPFlor,C,BRR,CPFlor.C,0.281164794021792
CPFlor,C,BRR,CPFlor.C,0.265806604914358
CPFlor,C,BRR,CPFlor.C,0.367578342229046
CPFlor,C,BRR,CPFlor.C,0.371378251333679
CPFlor,C,BRR,CPFlor.C,0.515575061204547
CPFlor,C,BRR,CPFlor.C,0.507540296749117
CPFlor,C,BRR,CPFlor.C,0.61413793094488
CPFlor,C,BRR,CPFlor.C,0.544588261533402
CPFlor,C,BRR,CPFlor.C,0.472265463980082
CPFlor,C,BRR,CPFlor.C,0.481642939813795
CPFlor,C,BRR,CPFlor.C,0.454270927691218
CPFlor,C,BRR,CPFlor.C,0.392692561800078
CPFlor,C,BRR,CPFlor.C,0.483794195935278
CPFlor,C,BRR,CPFlor.C,0.46145625120425
CPFlor,C,BRR,CPFlor.C,0.462908357812063
CPFlor,C,BRR,CPFlor.C,0.489073356770335
CPFlor,C,BRR,CPFlor.C,0.633024335723504
CPFlor,C,BRR,CPFlor.C,0.547377506964012
CPFlor,C,BRR,CPFlor.C,0.486951557204609
CPFlor,C,BRR,CPFlor.C,0.443515823465742
CPFlor,C,BRR,CPFlor.C,0.48059566901548
CPFlor,C,BRR,CPFlor.C,0.437558413853254
CPFlor,C,BRR,CPFlor.C,0.388150596132367
CPFlor,C,BRR,CPFlor.C,0.368489077796559
CPFlor,C,BRR,CPFlor.C,0.392611519191401
CPFlor,C,BRR,CPFlor.C,0.411319329514976
CPFlor,C,BRR,CPFlor.C,0.346849666948545
CPFlor,C,BRR,CPFlor.C,0.397883428423254
CPFlor,C,BRR,CPFlor.C,0.337003146252454
CPFlor,C,BRR,CPFlor.C,0.321534820737886
CPFlor,C,BRR,CPFlor.C,0.395976949750778
CPFlor,C,BRR,CPFlor.C,0.395313874411678
CPFlor,C,BRR,CPFlor.C,0.409038465250481
CPFlor,C,BRR,CPFlor.C,0.452851988278475
CPFlor,C,BRR,CPFlor.C,0.391135702843688
CPFlor,C,BRR,CPFlor.C,0.353016689124209
CPFlor,C,BRR,CPFlor.C,0.350260091895602
CPFlor,C,BRR,CPFlor.C,0.340069869197392
CPFlor,C,BRR,CPFlor.C,0.315735871454653
CPFlor,C,BRR,CPFlor.C,0.299798912437036
CPFlor,C,BRR,CPFlor.C,0.350479361648296
CPFlor,C,BRR,CPFlor.C,0.392768538556879
CPFlor,C,BRR,CPFlor.C,0.362185577917476
CPFlor,C,BRR,CPFlor.C,0.375471020917664
CPFlor,C,BRR,CPFlor.C,0.442053828297791
CPFlor,C,BRR,CPFlor.C,0.376406088738098
CPFlor,C,BRR,CPFlor.C,0.426786895848294
CPFlor,C,BRR,CPFlor.C,0.518074440697636
CPFlor,C,BRR,CPFlor.C,0.488426341828842
CPFlor,C,BRR,CPFlor.C,0.44652283541331
CPFlor,C,BRR,CPFlor.C,0.449463858231423
CPFlor,C,BRR,CPFlor.C,0.461347277526694
CPFlor,C,BRR,CPFlor.C,0.520992410017125
CPFlor,C,BRR,CPFlor.C,0.415332705856595
CPFlor,C,BRR,CPFlor.C,0.360011598412772
CPFlor,C,BRR,CPFlor.C,0.367718704711577
CPFlor,C,BRR,CPFlor.C,0.509761702493243
CPFlor,C,BRR,CPFlor.C,0.568532300954667
CPFlor,C,BRR,CPFlor.C,0.457196886952596
CPFlor,C,BRR,CPFlor.C,0.397614367928581
CPFlor,C,BRR,CPFlor.C,0.433947369973453
CPFlor,C,BRR,CPFlor.C,0.422308506847703
CPFlor,C,BRR,CPFlor.C,0.567570485438515
CPFlor,C,BRR,CPFlor.C,0.439713860583421
CPFlor,C,BRR,CPFlor.C,0.536271674838073
CPFlor,C,BRR,CPFlor.C,0.436789480577008
CPFlor,C,BRR,CPFlor.C,0.379603515100727
CPFlor,C,BRR,CPFlor.C,0.432393813295572
CPFlor,C,BRR,CPFlor.C,0.446988756303394
CPFlor,C,BRR,CPFlor.C,0.403606226871986
CPFlor,C,BRR,CPFlor.C,0.296937509173886
CPFlor,C,BRR,CPFlor.C,0.317383786994135
CPFlor,C,BRR,CPFlor.C,0.388702143087442
CPFlor,C,BRR,CPFlor.C,0.3540613460777
CPFlor,C,BRR,CPFlor.C,0.365529054717883
CPFlor,C,BRR,CPFlor.C,0.279371591503477
CPFlor,C,BRR,CPFlor.C,0.327302104981691
CPFlor,C,BRR,CPFlor.C,0.305855406567387
CPFlor,C,BRR,CPFlor.C,0.342457671557307
CPFlor,C,BRR,CPFlor.C,0.363672646316497
CPFlor,C,BRR,CPFlor.C,0.2939586802623
CPFlor,C,BRR,CPFlor.C,0.296605874782484
CPFlor,C,BRR,CPFlor.C,0.303522285098979
CPFlor,C,BRR,CPFlor.C,0.295392291945365
CPFlor,C,BRR,CPFlor.C,0.271161545957156
CPFlor,C,BRR,CPFlor.C,0.259498991256694
CPFlor,C,BRR,CPFlor.C,0.245579749108895
CPFlor,C,BRR,CPFlor.C,0.250395535900972
CPFlor,C,BRR,CPFlor.C,0.265750210803403
CPFlor,C,BRR,CPFlor.C,0.288521384902647
CPFlor,C,BRR,CPFlor.C,0.247170533502737
CPFlor,C,BRR,CPFlor.C,0.247334510298545
CPFlor,C,BRR,CPFlor.C,0.198110129567437
CPFlor,C,BRR,CPFlor.C,0.222364207024168
CPFlor,C,BRR,CPFlor.C,0.22005779205211
CPFlor,C,BRR,CPFlor.C,0.220328911546498
CPFlor,C,BRR,CPFlor.C,0.280718582546118
CPFlor,C,BRR,CPFlor.C,0.235500952163761
CPFlor,C,BRR,CPFlor.C,0.243579991513515
CPFlor,C,BRR,CPFlor.C,0.267291384972557
CPFlor,C,BRR,CPFlor.C,0.211978512986483
CPFlor,C,BRR,CPFlor.C,0.304133662822171
CPFlor,C,BRR,CPFlor.C,0.31567453731943
CPFlor,C,BRR,CPFlor.C,0.305869241346319
CPFlor,C,BRR,CPFlor.C,0.299313092627404
CPFlor,C,BRR,CPFlor.C,0.283956601686214
CPFlor,C,BRR,CPFlor.C,0.33760631374891
CPFlor,C,BRR,CPFlor.C,0.341278732095399
CPFlor,C,BRR,CPFlor.C,0.332350749107249
CPFlor,C,BRR,CPFlor.C,0.319548545516447
CPFlor,C,BRR,CPFlor.C,0.323947211085466
CPFlor,C,BRR,CPFlor.C,0.3794559131465
CPFlor,C,BRR,CPFlor.C,0.363480436236328
CPFlor,C,BRR,CPFlor.C,0.378638556159358
CPFlor,C,BRR,CPFlor.C,0.341761520453478
CPFlor,C,BRR,CPFlor.C,0.29571165866058
CPFlor,C,BRR,CPFlor.C,0.271305228229211
CPFlor,C,BRR,CPFlor.C,0.379308421367824
CPFlor,C,BRR,CPFlor.C,0.281218546570643
CPFlor,C,BRR,CPFlor.C,0.391377261413902
CPFlor,C,BRR,CPFlor.C,0.35945263355539
CPFlor,C,BRR,CPFlor.C,0.290278135673647
CPFlor,C,BRR,CPFlor.C,0.377396935577475
CPFlor,C,BRR,CPFlor.C,0.31027889188258
CPFlor,C,BRR,CPFlor.C,0.300505319810019
CPFlor,C,BRR,CPFlor.C,0.296048003906962
CPFlor,C,BRR,CPFlor.C,0.282277526904223
CPFlor,C,BRR,CPFlor.C,0.315305779836392
CPFlor,C,BRR,CPFlor.C,0.365380759610699
CPFlor,C,BRR,CPFlor.C,0.441507814502283
CPFlor,C,BRR,CPFlor.C,0.350239675846069
CPFlor,C,BRR,CPFlor.C,0.252251279342011
CPFlor,C,BRR,CPFlor.C,0.244077781466464
CPFlor,C,BRR,CPFlor.C,0.324209022078416
CPFlor,C,BRR,CPFlor.C,0.378768299282592
CPFlor,C,BRR,CPFlor.C,0.252358463138419
CPFlor,C,BRR,CPFlor.C,0.281166472694527
CPFlor,C,BRR,CPFlor.C,0.242835147881706
CPFlor,C,BRR,CPFlor.C,0.230757813598536
CPFlor,C,BRR,CPFlor.C,0.293009225579493
CPFlor,C,BRR,CPFlor.C,0.273314242307531
CPFlor,C,BRR,CPFlor.C,0.279595154006764
CPFlor,C,BRR,CPFlor.C,0.272886779546434
CPFlor,C,BRR,CPFlor.C,0.266530420954553
CPFlor,C,BRR,CPFlor.C,0.270963686915507
CPFlor,C,BRR,CPFlor.C,0.312061034669598
CPFlor,C,BRR,CPFlor.C,0.278326349495602
CPFlor,C,BRR,CPFlor.C,0.301392178736985
CPFlor,C,BRR,CPFlor.C,0.304343863432708
CPFlor,C,BRR,CPFlor.C,0.260807099841546
CPFlor,C,BRR,CPFlor.C,0.277343233339437
CPFlor,C,BRR,CPFlor.C,0.264731083333941
CPFlor,C,BRR,CPFlor.C,0.233157283841772
CPFlor,C,BRR,CPFlor.C,0.236263555403274
CPFlor,C,BRR,CPFlor.C,0.305007940790223
CPFlor,C,BRR,CPFlor.C,0.228162846696802
CPFlor,C,BRR,CPFlor.C,0.257631085101251
CPFlor,C,BRR,CPFlor.C,0.257455682507313
CPFlor,C,BRR,CPFlor.C,0.312464783381022
CPFlor,C,BRR,CPFlor.C,0.316101271161224
CPFlor,C,BRR,CPFlor.C,0.360884136039982
CPFlor,C,BRR,CPFlor.C,0.379569576281448
CPFlor,C,BRR,CPFlor.C,0.432209669091276
CPFlor,C,BRR,CPFlor.C,0.453283073494767
CPFlor,C,BRR,CPFlor.C,0.350382351017075
CPFlor,C,BRR,CPFlor.C,0.383990837543082
CPFlor,C,BRR,CPFlor.C,0.369037663669107
CPFlor,C,BRR,CPFlor.C,0.349182876181898
CPFlor,C,BRR,CPFlor.C,0.308636195665517
CPFlor,C,BRR,CPFlor.C,0.347692353437132
CPFlor,C,BRR,CPFlor.C,0.330456176011191
CPFlor,C,BRR,CPFlor.C,0.318381164852583
CPFlor,C,BRR,CPFlor.C,0.333645237799697
CPFlor,C,BRR,CPFlor.C,0.362992976133645
CPFlor,C,BRR,CPFlor.C,0.391526791525796
CPFlor,C,BRR,CPFlor.C,0.365097613909873
CPFlor,C,BRR,CPFlor.C,0.344279389206038
CPFlor,C,BRR,CPFlor.C,0.444738478421887
CPFlor,C,BRR,CPFlor.C,0.386292700673863
CPFlor,C,BRR,CPFlor.C,0.418921724461652
CPFlor,C,BRR,CPFlor.C,0.471068239988204
CPFlor,C,BRR,CPFlor.C,0.404440272189076
CPFlor,C,BRR,CPFlor.C,0.338543062587972
CPFlor,C,BRR,CPFlor.C,0.431427334001674
CPFlor,C,BRR,CPFlor.C,0.43628493956497
CPFlor,C,BRR,CPFlor.C,0.436285712714623
CPFlor,C,BRR,CPFlor.C,0.393095354360659
CPFlor,C,BRR,CPFlor.C,0.40193408533371
CPFlor,C,BRR,CPFlor.C,0.433021212767623
CPFlor,C,BRR,CPFlor.C,0.405829651245639
CPFlor,C,BRR,CPFlor.C,0.516271015366724
CPFlor,C,BRR,CPFlor.C,0.460031520826135
CPFlor,C,BRR,CPFlor.C,0.424864339971143
CPFlor,C,BRR,CPFlor.C,0.522956585824482
CPFlor,C,BRR,CPFlor.C,0.48898571502479
CPFlor,C,BRR,CPFlor.C,0.458133323833998
CPFlor,C,BRR,CPFlor.C,0.404498627917714
CPFlor,C,BRR,CPFlor.C,0.382665066735778
CPFlor,C,BRR,CPFlor.C,0.372459309269036
CPFlor,C,BRR,CPFlor.C,0.475058059797003
CPFlor,C,BRR,CPFlor.C,0.337707145605244
CPFlor,C,BRR,CPFlor.C,0.330561760775239
CPFlor,C,BRR,CPFlor.C,0.396593588850519
CPFlor,C,BRR,CPFlor.C,0.370847894000223
CPFlor,C,BRR,CPFlor.C,0.365691795226153
CPFlor,C,BRR,CPFlor.C,0.43336595519296
CPFlor,C,BRR,CPFlor.C,0.440346344685579
CPFlor,C,BRR,CPFlor.C,0.580156191285372
CPFlor,C,BRR,CPFlor.C,0.488077471209271
CPFlor,C,BRR,CPFlor.C,0.370049903097145
CPFlor,C,BRR,CPFlor.C,0.389306354876793
CPFlor,C,BRR,CPFlor.C,0.452260493831071
CPFlor,C,BRR,CPFlor.C,0.463165969234793
CPFlor,C,BRR,CPFlor.C,0.550399318464104
CPFlor,C,BRR,CPFlor.C,0.58195284772496
CPFlor,C,BRR,CPFlor.C,0.502283967710139
CPFlor,C,BRR,CPFlor.C,0.497432191615072
CPFlor,C,BRR,CPFlor.C,0.544825705909379
CPFlor,C,BRR,CPFlor.C,0.430425953004815
CPFlor,C,BRR,CPFlor.C,0.449216129114024
CPFlor,C,BRR,CPFlor.C,0.609348743379897
CPFlor,C,BRR,CPFlor.C,0.439687827068843
CPFlor,C,BRR,CPFlor.C,0.469823623387108
CPFlor,C,BRR,CPFlor.C,0.385840124991085
CPFlor,C,BRR,CPFlor.C,0.370794499787198
CPFlor,C,BRR,CPFlor.C,0.335520100487459
CPFlor,C,BRR,CPFlor.C,0.342804385891183
CPFlor,C,BRR,CPFlor.C,0.352974686419229
CPFlor,C,BRR,CPFlor.C,0.301815420552175
CPFlor,C,BRR,CPFlor.C,0.301532238240323
CPFlor,C,BRR,CPFlor.C,0.293850540453959
CPFlor,C,BRR,CPFlor.C,0.311984875476984
CPFlor,C,BRR,CPFlor.C,0.416596547916886
CPFlor,C,BRR,CPFlor.C,0.381386693135203
CPFlor,C,BRR,CPFlor.C,0.357840101856827
CPFlor,C,BRR,CPFlor.C,0.290990527665675
CPFlor,C,BRR,CPFlor.C,0.300982400234415
CPFlor,C,BRR,CPFlor.C,0.320028817938332
CPFlor,C,BRR,CPFlor.C,0.410103230779725
CPFlor,C,BRR,CPFlor.C,0.387327693038096
CPFlor,C,BRR,CPFlor.C,0.366240169105511
CPFlor,C,BRR,CPFlor.C,0.374816408594429
CPFlor,C,BRR,CPFlor.C,0.346262268873511
CPFlor,C,BRR,CPFlor.C,0.316021629437494
CPFlor,C,BRR,CPFlor.C,0.25207288362095
CPFlor,C,BRR,CPFlor.C,0.262376147134394
CPFlor,C,BRR,CPFlor.C,0.251078137223877
CPFlor,C,BRR,CPFlor.C,0.285797019437234
CPFlor,C,BRR,CPFlor.C,0.308740727981356
CPFlor,C,BRR,CPFlor.C,0.247327345362151
CPFlor,C,BRR,CPFlor.C,0.22469458643095
CPFlor,C,BRR,CPFlor.C,0.230490816703218
CPFlor,C,BRR,CPFlor.C,0.212486462373377
CPFlor,C,BRR,CPFlor.C,0.209909760315934
CPFlor,C,BRR,CPFlor.C,0.233782492490843
CPFlor,C,BRR,CPFlor.C,0.261907561129233
CPFlor,C,BRR,CPFlor.C,0.278653176746135
CPFlor,C,BRR,CPFlor.C,0.273608788006994
CPFlor,C,BRR,CPFlor.C,0.346639738434021
CPFlor,C,BRR,CPFlor.C,0.335155610160002
CPFlor,C,BRR,CPFlor.C,0.360733456453234
CPFlor,C,BRR,CPFlor.C,0.347207862320047
CPFlor,C,BRR,CPFlor.C,0.226756203873814
CPFlor,C,BRR,CPFlor.C,0.326845601600496
CPFlor,C,BRR,CPFlor.C,0.392670032086945
CPFlor,C,BRR,CPFlor.C,0.303965651251437
CPFlor,C,BRR,CPFlor.C,0.32500392990086
CPFlor,C,BRR,CPFlor.C,0.270404817739338
CPFlor,C,BRR,CPFlor.C,0.310036667312787
CPFlor,C,BRR,CPFlor.C,0.313316405538252
CPFlor,C,BRR,CPFlor.C,0.330249000353982
CPFlor,C,BRR,CPFlor.C,0.340945601420777
CPFlor,C,BRR,CPFlor.C,0.302526760646468
CPFlor,C,BRR,CPFlor.C,0.291201289245285
CPFlor,C,BRR,CPFlor.C,0.389523461345949
CPFlor,C,BRR,CPFlor.C,0.439958483105589
CPFlor,C,BRR,CPFlor.C,0.273866051069042
CPFlor,C,BRR,CPFlor.C,0.30966854484777
CPFlor,C,BRR,CPFlor.C,0.369460569393828
CPFlor,C,BRR,CPFlor.C,0.310435742155605
CPFlor,C,BRR,CPFlor.C,0.316484777980239
CPFlor,C,BRR,CPFlor.C,0.290120857640852
CPFlor,C,BRR,CPFlor.C,0.228283761427476
CPFlor,C,BRR,CPFlor.C,0.26973469342826
CPFlor,C,BRR,CPFlor.C,0.283679900710696
CPFlor,C,BRR,CPFlor.C,0.336248272586015
CPFlor,C,BRR,CPFlor.C,0.341106163126423
CPFlor,C,BRR,CPFlor.C,0.300698962211364
CPFlor,C,BRR,CPFlor.C,0.306803010472007
CPFlor,C,BRR,CPFlor.C,0.303745403543626
CPFlor,C,BRR,CPFlor.C,0.349046117361475
CPFlor,C,BRR,CPFlor.C,0.3160578527457
CPFlor,C,BRR,CPFlor.C,0.274468165216433
CPFlor,C,BRR,CPFlor.C,0.290380901136236
CPFlor,C,BRR,CPFlor.C,0.330334569247779
CPFlor,C,BRR,CPFlor.C,0.347766307390512
CPFlor,C,BRR,CPFlor.C,0.316938989399288
CPFlor,C,BRR,CPFlor.C,0.319591373555539
CPFlor,C,BRR,CPFlor.C,0.261590859149275
CPFlor,C,BRR,CPFlor.C,0.382856209252331
CPFlor,C,BRR,CPFlor.C,0.320303597541673
CPFlor,C,BRR,CPFlor.C,0.35987050673638
CPFlor,C,BRR,CPFlor.C,0.330935911368889
CPFlor,C,BRR,CPFlor.C,0.311272406605198
CPFlor,C,BRR,CPFlor.C,0.290157587755192
CPFlor,C,BRR,CPFlor.C,0.289406258468561
CPFlor,C,BRR,CPFlor.C,0.374452229200591
CPFlor,C,BRR,CPFlor.C,0.375571737492682
CPFlor,C,BRR,CPFlor.C,0.306335538306859
CPFlor,C,BRR,CPFlor.C,0.431447856210466
CPFlor,C,BRR,CPFlor.C,0.390870473815315
CPFlor,C,BRR,CPFlor.C,0.334552435423633
CPFlor,C,BRR,CPFlor.C,0.410335654156599
CPFlor,C,BRR,CPFlor.C,0.359445228994447
CPFlor,C,BRR,CPFlor.C,0.369852387042463
CPFlor,C,BRR,CPFlor.C,0.353112013926791
CPFlor,C,BRR,CPFlor.C,0.360183666291116
CPFlor,C,BRR,CPFlor.C,0.367683555915013
CPFlor,C,BRR,CPFlor.C,0.31863634187464
CPFlor,C,BRR,CPFlor.C,0.306473448655276
CPFlor,C,BRR,CPFlor.C,0.291212073995213
CPFlor,C,BRR,CPFlor.C,0.366588114265366
CPFlor,C,BRR,CPFlor.C,0.544732274376877
CPFlor,C,BRR,CPFlor.C,0.441571048627756
CPFlor,C,BRR,CPFlor.C,0.425885790931971
CPFlor,C,BRR,CPFlor.C,0.350986683548359
CPFlor,C,BRR,CPFlor.C,0.400386107023218
CPFlor,C,BRR,CPFlor.C,0.460266912215256
CPFlor,C,BRR,CPFlor.C,0.354573650828558
CPFlor,C,BRR,CPFlor.C,0.310416424394602
CPFlor,C,BRR,CPFlor.C,0.355376020018351
CPFlor,C,BRR,CPFlor.C,0.437679226134169
CPFlor,C,BRR,CPFlor.C,0.347309852421469
CPFlor,C,BRR,CPFlor.C,0.422352112624083
CPFlor,C,BRR,CPFlor.C,0.513646713054867
CPFlor,C,BRR,CPFlor.C,0.45901048208548
CPFlor,C,BRR,CPFlor.C,0.384648726433239
CPFlor,C,BRR,CPFlor.C,0.393173068011639
CPFlor,C,BRR,CPFlor.C,0.409660062343495
CPFlor,C,BRR,CPFlor.C,0.488078620495178
CPFlor,C,BRR,CPFlor.C,0.369789453656045
CPFlor,C,BRR,CPFlor.C,0.345355460549585
CPFlor,C,BRR,CPFlor.C,0.303810671190159
CPFlor,C,BRR,CPFlor.C,0.340821365769117
CPFlor,C,BRR,CPFlor.C,0.41481607000197
CPFlor,C,BRR,CPFlor.C,0.45410748964365
CPFlor,C,BRR,CPFlor.C,0.436748011613013
CPFlor,C,BRR,CPFlor.C,0.374238993411693
CPFlor,C,BRR,CPFlor.C,0.370909568824912
CPFlor,C,BRR,CPFlor.C,0.368138353742935
CPFlor,C,BRR,CPFlor.C,0.428725081854422
CPFlor,C,BRR,CPFlor.C,0.391714318796054
CPFlor,C,BRR,CPFlor.C,0.338357244520744
