Prefijo,CHL_Components,Modelos,Fenotipos,Heritability
SCSprout,L,BRR,SCSprout.L,0.0331001970212403
SCSprout,L,BRR,SCSprout.L,0.0312899887320792
SCSprout,L,BRR,SCSprout.L,0.0343326009652066
SCSprout,L,BRR,SCSprout.L,0.0343868625411014
SCSprout,L,BRR,SCSprout.L,0.0382091872339075
SCSprout,L,BRR,SCSprout.L,0.0447945854334921
SCSprout,L,BRR,SCSprout.L,0.0428523432465559
SCSprout,L,BRR,SCSprout.L,0.0374819847050973
SCSprout,L,BRR,SCSprout.L,0.0385978548604163
SCSprout,L,BRR,SCSprout.L,0.0472971693948902
SCSprout,L,BRR,SCSprout.L,0.0308227479125816
SCSprout,L,BRR,SCSprout.L,0.0410277976570995
SCSprout,L,BRR,SCSprout.L,0.0432606075542229
SCSprout,L,BRR,SCSprout.L,0.0444718957757611
SCSprout,L,BRR,SCSprout.L,0.0422304120787057
SCSprout,L,BRR,SCSprout.L,0.0550391631004257
SCSprout,L,BRR,SCSprout.L,0.0508912151877918
SCSprout,L,BRR,SCSprout.L,0.0606257711026675
SCSprout,L,BRR,SCSprout.L,0.0473048410665544
SCSprout,L,BRR,SCSprout.L,0.0573495549499308
SCSprout,L,BRR,SCSprout.L,0.0464466545658659
SCSprout,L,BRR,SCSprout.L,0.0459878570494718
SCSprout,L,BRR,SCSprout.L,0.0432975236906603
SCSprout,L,BRR,SCSprout.L,0.0325524059150496
SCSprout,L,BRR,SCSprout.L,0.033805616090211
SCSprout,L,BRR,SCSprout.L,0.0419066480589865
SCSprout,L,BRR,SCSprout.L,0.0295768052600581
SCSprout,L,BRR,SCSprout.L,0.0317957116507227
SCSprout,L,BRR,SCSprout.L,0.0451932965357699
SCSprout,L,BRR,SCSprout.L,0.0444370557315636
SCSprout,L,BRR,SCSprout.L,0.0612519722608547
SCSprout,L,BRR,SCSprout.L,0.0484173329282688
SCSprout,L,BRR,SCSprout.L,0.0519689247614057
SCSprout,L,BRR,SCSprout.L,0.0539882394856807
SCSprout,L,BRR,SCSprout.L,0.0487729833263239
SCSprout,L,BRR,SCSprout.L,0.0484669468370148
SCSprout,L,BRR,SCSprout.L,0.048505891667024
SCSprout,L,BRR,SCSprout.L,0.0406050109104758
SCSprout,L,BRR,SCSprout.L,0.0440741861108998
SCSprout,L,BRR,SCSprout.L,0.0504165866756295
SCSprout,L,BRR,SCSprout.L,0.0468650033937016
SCSprout,L,BRR,SCSprout.L,0.0426673659825587
SCSprout,L,BRR,SCSprout.L,0.0392416361222088
SCSprout,L,BRR,SCSprout.L,0.0457578122333725
SCSprout,L,BRR,SCSprout.L,0.0368062271154078
SCSprout,L,BRR,SCSprout.L,0.0482832856175819
SCSprout,L,BRR,SCSprout.L,0.0462874936154597
SCSprout,L,BRR,SCSprout.L,0.0460914560729119
SCSprout,L,BRR,SCSprout.L,0.051358554909931
SCSprout,L,BRR,SCSprout.L,0.0500445945870684
SCSprout,L,BRR,SCSprout.L,0.0463451550922886
SCSprout,L,BRR,SCSprout.L,0.0497695250639338
SCSprout,L,BRR,SCSprout.L,0.0565604247550747
SCSprout,L,BRR,SCSprout.L,0.058726940187819
SCSprout,L,BRR,SCSprout.L,0.0472940274689792
SCSprout,L,BRR,SCSprout.L,0.0499534935738788
SCSprout,L,BRR,SCSprout.L,0.0454064540610414
SCSprout,L,BRR,SCSprout.L,0.0472098230276863
SCSprout,L,BRR,SCSprout.L,0.0481722708592886
SCSprout,L,BRR,SCSprout.L,0.0518094087853935
SCSprout,L,BRR,SCSprout.L,0.0645614425743411
SCSprout,L,BRR,SCSprout.L,0.0588710428524103
SCSprout,L,BRR,SCSprout.L,0.0633337575059972
SCSprout,L,BRR,SCSprout.L,0.0685999454740518
SCSprout,L,BRR,SCSprout.L,0.0856092203519008
SCSprout,L,BRR,SCSprout.L,0.0631497151485929
SCSprout,L,BRR,SCSprout.L,0.0628353973680064
SCSprout,L,BRR,SCSprout.L,0.0609963787825758
SCSprout,L,BRR,SCSprout.L,0.0602479835780278
SCSprout,L,BRR,SCSprout.L,0.0638373435139735
SCSprout,L,BRR,SCSprout.L,0.0616902143147231
SCSprout,L,BRR,SCSprout.L,0.0625320446013138
SCSprout,L,BRR,SCSprout.L,0.0552566446156307
SCSprout,L,BRR,SCSprout.L,0.0577759039613694
SCSprout,L,BRR,SCSprout.L,0.0550364240737314
SCSprout,L,BRR,SCSprout.L,0.045809165817638
SCSprout,L,BRR,SCSprout.L,0.0386298068349381
SCSprout,L,BRR,SCSprout.L,0.0470178177366301
SCSprout,L,BRR,SCSprout.L,0.047530287963742
SCSprout,L,BRR,SCSprout.L,0.0491459936786721
SCSprout,L,BRR,SCSprout.L,0.0474649089143764
SCSprout,L,BRR,SCSprout.L,0.0414049640003887
SCSprout,L,BRR,SCSprout.L,0.0391010517583085
SCSprout,L,BRR,SCSprout.L,0.0467669108753018
SCSprout,L,BRR,SCSprout.L,0.0390933175400567
SCSprout,L,BRR,SCSprout.L,0.0383934285529271
SCSprout,L,BRR,SCSprout.L,0.0449995969265906
SCSprout,L,BRR,SCSprout.L,0.0473666949796901
SCSprout,L,BRR,SCSprout.L,0.0418020377785941
SCSprout,L,BRR,SCSprout.L,0.0382646695520711
SCSprout,L,BRR,SCSprout.L,0.0516864810234731
SCSprout,L,BRR,SCSprout.L,0.0426224828358204
SCSprout,L,BRR,SCSprout.L,0.043189637746871
SCSprout,L,BRR,SCSprout.L,0.0450730684812403
SCSprout,L,BRR,SCSprout.L,0.0468981673708
SCSprout,L,BRR,SCSprout.L,0.0384291381415331
SCSprout,L,BRR,SCSprout.L,0.0453620100668684
SCSprout,L,BRR,SCSprout.L,0.0435193936345559
SCSprout,L,BRR,SCSprout.L,0.0384566762073641
SCSprout,L,BRR,SCSprout.L,0.0408649940813209
SCSprout,L,BRR,SCSprout.L,0.0416799231040247
SCSprout,L,BRR,SCSprout.L,0.0471168517132815
SCSprout,L,BRR,SCSprout.L,0.0609263834386268
SCSprout,L,BRR,SCSprout.L,0.0515177357613745
SCSprout,L,BRR,SCSprout.L,0.0625752984033977
SCSprout,L,BRR,SCSprout.L,0.0570930419187822
SCSprout,L,BRR,SCSprout.L,0.0696242192745603
SCSprout,L,BRR,SCSprout.L,0.0545482391579093
SCSprout,L,BRR,SCSprout.L,0.043051763689574
SCSprout,L,BRR,SCSprout.L,0.051364043390117
SCSprout,L,BRR,SCSprout.L,0.0605052829356962
SCSprout,L,BRR,SCSprout.L,0.0608607457765345
SCSprout,L,BRR,SCSprout.L,0.0577328062981738
SCSprout,L,BRR,SCSprout.L,0.0633675286756229
SCSprout,L,BRR,SCSprout.L,0.0746994428825302
SCSprout,L,BRR,SCSprout.L,0.0641517816270474
SCSprout,L,BRR,SCSprout.L,0.0612909561969263
SCSprout,L,BRR,SCSprout.L,0.0643738631238574
SCSprout,L,BRR,SCSprout.L,0.0623721489060467
SCSprout,L,BRR,SCSprout.L,0.066406607469992
SCSprout,L,BRR,SCSprout.L,0.0667836102420399
SCSprout,L,BRR,SCSprout.L,0.0869386461169781
SCSprout,L,BRR,SCSprout.L,0.0637016619862296
SCSprout,L,BRR,SCSprout.L,0.0729839071572102
SCSprout,L,BRR,SCSprout.L,0.0816044356473272
SCSprout,L,BRR,SCSprout.L,0.0721334657111861
SCSprout,L,BRR,SCSprout.L,0.0625927246008484
SCSprout,L,BRR,SCSprout.L,0.0495332893069939
SCSprout,L,BRR,SCSprout.L,0.0592952864706794
SCSprout,L,BRR,SCSprout.L,0.0476881863850995
SCSprout,L,BRR,SCSprout.L,0.043048844392732
SCSprout,L,BRR,SCSprout.L,0.0592941538597594
SCSprout,L,BRR,SCSprout.L,0.050170433056436
SCSprout,L,BRR,SCSprout.L,0.0411947514385683
SCSprout,L,BRR,SCSprout.L,0.0407130579213444
SCSprout,L,BRR,SCSprout.L,0.0382422051244097
SCSprout,L,BRR,SCSprout.L,0.0449079878826755
SCSprout,L,BRR,SCSprout.L,0.0421840053125941
SCSprout,L,BRR,SCSprout.L,0.046355715949987
SCSprout,L,BRR,SCSprout.L,0.0441368394707665
SCSprout,L,BRR,SCSprout.L,0.0416576612496222
SCSprout,L,BRR,SCSprout.L,0.0351276299259143
SCSprout,L,BRR,SCSprout.L,0.040502714031062
SCSprout,L,BRR,SCSprout.L,0.0535480995709694
SCSprout,L,BRR,SCSprout.L,0.0597993510069173
SCSprout,L,BRR,SCSprout.L,0.0647155774857841
SCSprout,L,BRR,SCSprout.L,0.0519056065520788
SCSprout,L,BRR,SCSprout.L,0.0408357863014918
SCSprout,L,BRR,SCSprout.L,0.0380285473446985
SCSprout,L,BRR,SCSprout.L,0.0440019013616513
SCSprout,L,BRR,SCSprout.L,0.0460598001340724
SCSprout,L,BRR,SCSprout.L,0.05349348624963
SCSprout,L,BRR,SCSprout.L,0.038681609502008
SCSprout,L,BRR,SCSprout.L,0.033965179932624
SCSprout,L,BRR,SCSprout.L,0.043999000975747
SCSprout,L,BRR,SCSprout.L,0.036973288632646
SCSprout,L,BRR,SCSprout.L,0.0359749527936742
SCSprout,L,BRR,SCSprout.L,0.0384405975532833
SCSprout,L,BRR,SCSprout.L,0.0391670205399275
SCSprout,L,BRR,SCSprout.L,0.0365613748969445
SCSprout,L,BRR,SCSprout.L,0.0328464722621119
SCSprout,L,BRR,SCSprout.L,0.034562339358971
SCSprout,L,BRR,SCSprout.L,0.0337742287876245
SCSprout,L,BRR,SCSprout.L,0.0394633875144409
SCSprout,L,BRR,SCSprout.L,0.0385760761849718
SCSprout,L,BRR,SCSprout.L,0.0357956833293531
SCSprout,L,BRR,SCSprout.L,0.0386100563837709
SCSprout,L,BRR,SCSprout.L,0.0265016319552725
SCSprout,L,BRR,SCSprout.L,0.0337520210372731
SCSprout,L,BRR,SCSprout.L,0.0452693563800295
SCSprout,L,BRR,SCSprout.L,0.0405906371277466
SCSprout,L,BRR,SCSprout.L,0.0454826427411298
SCSprout,L,BRR,SCSprout.L,0.0460920640480985
SCSprout,L,BRR,SCSprout.L,0.0499980192830614
SCSprout,L,BRR,SCSprout.L,0.0368603138452747
SCSprout,L,BRR,SCSprout.L,0.0466083453248668
SCSprout,L,BRR,SCSprout.L,0.0399689707646311
SCSprout,L,BRR,SCSprout.L,0.0469822580732047
SCSprout,L,BRR,SCSprout.L,0.0479600641294895
SCSprout,L,BRR,SCSprout.L,0.0499853804746443
SCSprout,L,BRR,SCSprout.L,0.0430102259927424
SCSprout,L,BRR,SCSprout.L,0.0344830018062215
SCSprout,L,BRR,SCSprout.L,0.0440871653411995
SCSprout,L,BRR,SCSprout.L,0.0415075368478579
SCSprout,L,BRR,SCSprout.L,0.0444389590503895
SCSprout,L,BRR,SCSprout.L,0.0450147504517236
SCSprout,L,BRR,SCSprout.L,0.0406841600252382
SCSprout,L,BRR,SCSprout.L,0.0356108133214743
SCSprout,L,BRR,SCSprout.L,0.0301531384617409
SCSprout,L,BRR,SCSprout.L,0.030766746003275
SCSprout,L,BRR,SCSprout.L,0.0381748019764775
SCSprout,L,BRR,SCSprout.L,0.0495354710441348
SCSprout,L,BRR,SCSprout.L,0.0400265129354321
SCSprout,L,BRR,SCSprout.L,0.0453408266757185
SCSprout,L,BRR,SCSprout.L,0.0409449902801485
SCSprout,L,BRR,SCSprout.L,0.0500609645305174
SCSprout,L,BRR,SCSprout.L,0.0528553918245189
SCSprout,L,BRR,SCSprout.L,0.0495436247851187
SCSprout,L,BRR,SCSprout.L,0.0423414906071071
SCSprout,L,BRR,SCSprout.L,0.0373064304826812
SCSprout,L,BRR,SCSprout.L,0.0400265163416213
SCSprout,L,BRR,SCSprout.L,0.043501221132488
SCSprout,L,BRR,SCSprout.L,0.0375918068195469
SCSprout,L,BRR,SCSprout.L,0.0449711002546363
SCSprout,L,BRR,SCSprout.L,0.0295266731762404
SCSprout,L,BRR,SCSprout.L,0.0369428252708859
SCSprout,L,BRR,SCSprout.L,0.0414740080134299
SCSprout,L,BRR,SCSprout.L,0.0402377106200598
SCSprout,L,BRR,SCSprout.L,0.0416270496133548
SCSprout,L,BRR,SCSprout.L,0.0395045737202141
SCSprout,L,BRR,SCSprout.L,0.0436308706121038
SCSprout,L,BRR,SCSprout.L,0.0397098168204877
SCSprout,L,BRR,SCSprout.L,0.0360385661560804
SCSprout,L,BRR,SCSprout.L,0.0395652793344965
SCSprout,L,BRR,SCSprout.L,0.0378641817951262
SCSprout,L,BRR,SCSprout.L,0.0458153808913448
SCSprout,L,BRR,SCSprout.L,0.050525041225191
SCSprout,L,BRR,SCSprout.L,0.0501562011775264
SCSprout,L,BRR,SCSprout.L,0.0402384906341267
SCSprout,L,BRR,SCSprout.L,0.0402550653255893
SCSprout,L,BRR,SCSprout.L,0.0421825953060834
SCSprout,L,BRR,SCSprout.L,0.0393874352344632
SCSprout,L,BRR,SCSprout.L,0.0398082271778369
SCSprout,L,BRR,SCSprout.L,0.0385628106465024
SCSprout,L,BRR,SCSprout.L,0.0316810945470987
SCSprout,L,BRR,SCSprout.L,0.0378263895427651
SCSprout,L,BRR,SCSprout.L,0.0334297730105286
SCSprout,L,BRR,SCSprout.L,0.0425384240246401
SCSprout,L,BRR,SCSprout.L,0.0326440831407693
SCSprout,L,BRR,SCSprout.L,0.0318345052810401
SCSprout,L,BRR,SCSprout.L,0.034769330956782
SCSprout,L,BRR,SCSprout.L,0.0364084795390861
SCSprout,L,BRR,SCSprout.L,0.0378553889134054
SCSprout,L,BRR,SCSprout.L,0.0390936842879848
SCSprout,L,BRR,SCSprout.L,0.0324143082309466
SCSprout,L,BRR,SCSprout.L,0.0327423974295306
SCSprout,L,BRR,SCSprout.L,0.0330772744688971
SCSprout,L,BRR,SCSprout.L,0.0313724923628547
SCSprout,L,BRR,SCSprout.L,0.0268184473257899
SCSprout,L,BRR,SCSprout.L,0.0259341896075091
SCSprout,L,BRR,SCSprout.L,0.0175706277791724
SCSprout,L,BRR,SCSprout.L,0.0175439766123548
SCSprout,L,BRR,SCSprout.L,0.01616347079324
SCSprout,L,BRR,SCSprout.L,0.0135547623619326
SCSprout,L,BRR,SCSprout.L,0.0155873834882652
SCSprout,L,BRR,SCSprout.L,0.0166119436064814
SCSprout,L,BRR,SCSprout.L,0.0154843588121337
SCSprout,L,BRR,SCSprout.L,0.0172400955208106
SCSprout,L,BRR,SCSprout.L,0.0170550849504248
SCSprout,L,BRR,SCSprout.L,0.014795649900643
SCSprout,L,BRR,SCSprout.L,0.0127389644403686
SCSprout,L,BRR,SCSprout.L,0.0138105340899954
SCSprout,L,BRR,SCSprout.L,0.0147959782702343
SCSprout,L,BRR,SCSprout.L,0.0118108394098056
SCSprout,L,BRR,SCSprout.L,0.0135529560370574
SCSprout,L,BRR,SCSprout.L,0.0117202832341341
SCSprout,L,BRR,SCSprout.L,0.0130123577445157
SCSprout,L,BRR,SCSprout.L,0.0139887278913543
SCSprout,L,BRR,SCSprout.L,0.0179856118395669
SCSprout,L,BRR,SCSprout.L,0.0174742231761005
SCSprout,L,BRR,SCSprout.L,0.0139869621092004
SCSprout,L,BRR,SCSprout.L,0.0138683140721115
SCSprout,L,BRR,SCSprout.L,0.0112714203644297
SCSprout,L,BRR,SCSprout.L,0.0105454680626769
SCSprout,L,BRR,SCSprout.L,0.010683946302818
SCSprout,L,BRR,SCSprout.L,0.0110954729418862
SCSprout,L,BRR,SCSprout.L,0.0104299999392788
SCSprout,L,BRR,SCSprout.L,0.00985922506253606
SCSprout,L,BRR,SCSprout.L,0.0118955326161403
SCSprout,L,BRR,SCSprout.L,0.0135552192644044
SCSprout,L,BRR,SCSprout.L,0.0163646333425132
SCSprout,L,BRR,SCSprout.L,0.0175601206245574
SCSprout,L,BRR,SCSprout.L,0.0222319136805247
SCSprout,L,BRR,SCSprout.L,0.0221338903688157
SCSprout,L,BRR,SCSprout.L,0.0233032095761131
SCSprout,L,BRR,SCSprout.L,0.0244224700646478
SCSprout,L,BRR,SCSprout.L,0.0221635826379188
SCSprout,L,BRR,SCSprout.L,0.0242566360398952
SCSprout,L,BRR,SCSprout.L,0.0219469608345026
SCSprout,L,BRR,SCSprout.L,0.0289045156122489
SCSprout,L,BRR,SCSprout.L,0.0278010959668001
SCSprout,L,BRR,SCSprout.L,0.0243753647167876
SCSprout,L,BRR,SCSprout.L,0.0232799552762893
SCSprout,L,BRR,SCSprout.L,0.0271840915125251
SCSprout,L,BRR,SCSprout.L,0.0228986831887267
SCSprout,L,BRR,SCSprout.L,0.0302427525536048
SCSprout,L,BRR,SCSprout.L,0.0325698288657958
SCSprout,L,BRR,SCSprout.L,0.0411786886874453
SCSprout,L,BRR,SCSprout.L,0.0331729645166935
SCSprout,L,BRR,SCSprout.L,0.0365356062835834
SCSprout,L,BRR,SCSprout.L,0.0442463244213466
SCSprout,L,BRR,SCSprout.L,0.0475158682060508
SCSprout,L,BRR,SCSprout.L,0.0431697877235036
SCSprout,L,BRR,SCSprout.L,0.0468993454217043
SCSprout,L,BRR,SCSprout.L,0.0454416823837318
SCSprout,L,BRR,SCSprout.L,0.0435956673828029
SCSprout,L,BRR,SCSprout.L,0.0492352571483009
SCSprout,L,BRR,SCSprout.L,0.0617857363592788
SCSprout,L,BRR,SCSprout.L,0.0459423093319535
SCSprout,L,BRR,SCSprout.L,0.045066242109361
SCSprout,L,BRR,SCSprout.L,0.0379182632166043
SCSprout,L,BRR,SCSprout.L,0.0340604732262788
SCSprout,L,BRR,SCSprout.L,0.0266750154733527
SCSprout,L,BRR,SCSprout.L,0.0260863129852614
SCSprout,L,BRR,SCSprout.L,0.0343058370746645
SCSprout,L,BRR,SCSprout.L,0.0331283079968793
SCSprout,L,BRR,SCSprout.L,0.0256618120750983
SCSprout,L,BRR,SCSprout.L,0.0352447736881376
SCSprout,L,BRR,SCSprout.L,0.0304913841673022
SCSprout,L,BRR,SCSprout.L,0.0340085736241682
SCSprout,L,BRR,SCSprout.L,0.0334901159871304
SCSprout,L,BRR,SCSprout.L,0.0373823118817463
SCSprout,L,BRR,SCSprout.L,0.0306188825271134
SCSprout,L,BRR,SCSprout.L,0.0329499145520517
SCSprout,L,BRR,SCSprout.L,0.042825822815686
SCSprout,L,BRR,SCSprout.L,0.0408375602629405
SCSprout,L,BRR,SCSprout.L,0.0337926630316843
SCSprout,L,BRR,SCSprout.L,0.0304918968704662
SCSprout,L,BRR,SCSprout.L,0.0373478507845738
SCSprout,L,BRR,SCSprout.L,0.0405020457776127
SCSprout,L,BRR,SCSprout.L,0.0472820786716722
SCSprout,L,BRR,SCSprout.L,0.0418493327083471
SCSprout,L,BRR,SCSprout.L,0.0392492078414175
SCSprout,L,BRR,SCSprout.L,0.0284878172827386
SCSprout,L,BRR,SCSprout.L,0.0314898515754649
SCSprout,L,BRR,SCSprout.L,0.0361432334635823
SCSprout,L,BRR,SCSprout.L,0.048589649549098
SCSprout,L,BRR,SCSprout.L,0.034355311455693
SCSprout,L,BRR,SCSprout.L,0.0363643998489557
SCSprout,L,BRR,SCSprout.L,0.0398572193359448
SCSprout,L,BRR,SCSprout.L,0.0433190835350564
SCSprout,L,BRR,SCSprout.L,0.0343987076512601
SCSprout,L,BRR,SCSprout.L,0.0356802436362818
SCSprout,L,BRR,SCSprout.L,0.0383220919239138
SCSprout,L,BRR,SCSprout.L,0.0345781802137438
SCSprout,L,BRR,SCSprout.L,0.0412354646293262
SCSprout,L,BRR,SCSprout.L,0.0379337838633042
SCSprout,L,BRR,SCSprout.L,0.0402505745506249
SCSprout,L,BRR,SCSprout.L,0.0505755527836812
SCSprout,L,BRR,SCSprout.L,0.0519678391940067
SCSprout,L,BRR,SCSprout.L,0.0528517157660312
SCSprout,L,BRR,SCSprout.L,0.0479467227902079
SCSprout,L,BRR,SCSprout.L,0.0489161426033948
SCSprout,L,BRR,SCSprout.L,0.0550877296118659
SCSprout,L,BRR,SCSprout.L,0.0418931180785954
SCSprout,L,BRR,SCSprout.L,0.0426278566630806
SCSprout,L,BRR,SCSprout.L,0.0394961708180952
SCSprout,L,BRR,SCSprout.L,0.0366568776725282
SCSprout,L,BRR,SCSprout.L,0.0292995414403925
SCSprout,L,BRR,SCSprout.L,0.0268120918028009
SCSprout,L,BRR,SCSprout.L,0.0399987690788085
SCSprout,L,BRR,SCSprout.L,0.0391449686128836
SCSprout,L,BRR,SCSprout.L,0.0353322621188567
SCSprout,L,BRR,SCSprout.L,0.0378497728899481
SCSprout,L,BRR,SCSprout.L,0.036991251412505
SCSprout,L,BRR,SCSprout.L,0.0409514495884845
SCSprout,L,BRR,SCSprout.L,0.0484467088993197
SCSprout,L,BRR,SCSprout.L,0.0448766273842186
SCSprout,L,BRR,SCSprout.L,0.0457825829707458
SCSprout,L,BRR,SCSprout.L,0.0411538735110246
SCSprout,L,BRR,SCSprout.L,0.0482888416810479
SCSprout,L,BRR,SCSprout.L,0.0492387078506282
SCSprout,L,BRR,SCSprout.L,0.0434923691537173
SCSprout,L,BRR,SCSprout.L,0.0462561841517916
SCSprout,L,BRR,SCSprout.L,0.0478203723217641
SCSprout,L,BRR,SCSprout.L,0.0450192363175691
SCSprout,L,BRR,SCSprout.L,0.0549834988345645
SCSprout,L,BRR,SCSprout.L,0.0481525442088364
SCSprout,L,BRR,SCSprout.L,0.0485345165399399
SCSprout,L,BRR,SCSprout.L,0.0440003806312651
SCSprout,L,BRR,SCSprout.L,0.0564364898362948
SCSprout,L,BRR,SCSprout.L,0.0598532342685952
SCSprout,L,BRR,SCSprout.L,0.0405782713825222
SCSprout,L,BRR,SCSprout.L,0.0576802817000124
SCSprout,L,BRR,SCSprout.L,0.0496397788824741
SCSprout,L,BRR,SCSprout.L,0.0523380468907953
SCSprout,L,BRR,SCSprout.L,0.0450584165464584
SCSprout,L,BRR,SCSprout.L,0.0432653173576632
SCSprout,L,BRR,SCSprout.L,0.0600526381762118
SCSprout,L,BRR,SCSprout.L,0.0462807062963288
SCSprout,L,BRR,SCSprout.L,0.0483684634984832
SCSprout,L,BRR,SCSprout.L,0.05428083017313
SCSprout,L,BRR,SCSprout.L,0.043535437427447
SCSprout,L,BRR,SCSprout.L,0.0443935274840293
SCSprout,L,BRR,SCSprout.L,0.0564555538597778
SCSprout,L,BRR,SCSprout.L,0.0592845482167769
SCSprout,L,BRR,SCSprout.L,0.056616425269061
SCSprout,L,BRR,SCSprout.L,0.0516759223710287
SCSprout,L,BRR,SCSprout.L,0.051086130650003
SCSprout,L,BRR,SCSprout.L,0.0648040239995612
SCSprout,L,BRR,SCSprout.L,0.058212846479947
SCSprout,L,BRR,SCSprout.L,0.0609242864707583
SCSprout,L,BRR,SCSprout.L,0.0529255743245622
SCSprout,L,BRR,SCSprout.L,0.054691378524196
SCSprout,L,BRR,SCSprout.L,0.0683904252370847
SCSprout,L,BRR,SCSprout.L,0.0686517947045266
SCSprout,L,BRR,SCSprout.L,0.0634421054198538
SCSprout,L,BRR,SCSprout.L,0.0501509282162528
SCSprout,L,BRR,SCSprout.L,0.0595652098006438
SCSprout,L,BRR,SCSprout.L,0.0363382984012714
SCSprout,L,BRR,SCSprout.L,0.0399559502341685
SCSprout,L,BRR,SCSprout.L,0.0366633372705661
SCSprout,L,BRR,SCSprout.L,0.0379027493950111
SCSprout,L,BRR,SCSprout.L,0.0406135237594203
SCSprout,L,BRR,SCSprout.L,0.0486528339967605
SCSprout,L,BRR,SCSprout.L,0.0539065759206599
SCSprout,L,BRR,SCSprout.L,0.0439644911334271
SCSprout,L,BRR,SCSprout.L,0.0446692214610512
SCSprout,L,BRR,SCSprout.L,0.0429195184902703
SCSprout,L,BRR,SCSprout.L,0.0485732514063296
SCSprout,L,BRR,SCSprout.L,0.0400103701682489
SCSprout,L,BRR,SCSprout.L,0.043880691983549
SCSprout,L,BRR,SCSprout.L,0.0396827533782056
SCSprout,L,BRR,SCSprout.L,0.0410398832231428
SCSprout,L,BRR,SCSprout.L,0.0458854146714426
SCSprout,L,BRR,SCSprout.L,0.0399494725429852
SCSprout,L,BRR,SCSprout.L,0.0395389250119827
SCSprout,L,BRR,SCSprout.L,0.0398563859744735
SCSprout,L,BRR,SCSprout.L,0.0366684567830329
SCSprout,L,BRR,SCSprout.L,0.0416790454581947
SCSprout,L,BRR,SCSprout.L,0.0417795250082474
SCSprout,L,BRR,SCSprout.L,0.040931698718753
SCSprout,L,BRR,SCSprout.L,0.0378598769476451
SCSprout,L,BRR,SCSprout.L,0.0427958975057132
SCSprout,L,BRR,SCSprout.L,0.0357547528667056
SCSprout,L,BRR,SCSprout.L,0.0408003718733969
SCSprout,L,BRR,SCSprout.L,0.0393225372048237
SCSprout,L,BRR,SCSprout.L,0.0449425806845936
SCSprout,L,BRR,SCSprout.L,0.0413122622342362
SCSprout,L,BRR,SCSprout.L,0.0467140189248576
SCSprout,L,BRR,SCSprout.L,0.0559893843208511
SCSprout,L,BRR,SCSprout.L,0.041487376708447
SCSprout,L,BRR,SCSprout.L,0.0363994562215862
SCSprout,L,BRR,SCSprout.L,0.049866821489696
SCSprout,L,BRR,SCSprout.L,0.049857659832494
SCSprout,L,BRR,SCSprout.L,0.0564467899678931
SCSprout,L,BRR,SCSprout.L,0.0582012165643694
SCSprout,L,BRR,SCSprout.L,0.0522883420183565
SCSprout,L,BRR,SCSprout.L,0.0497715128155376
SCSprout,L,BRR,SCSprout.L,0.0597026118558006
SCSprout,L,BRR,SCSprout.L,0.052189460206949
SCSprout,L,BRR,SCSprout.L,0.057619778095983
SCSprout,L,BRR,SCSprout.L,0.061234826557896
SCSprout,L,BRR,SCSprout.L,0.0530179755309049
SCSprout,L,BRR,SCSprout.L,0.05505056241506
SCSprout,L,BRR,SCSprout.L,0.0469292517400197
SCSprout,L,BRR,SCSprout.L,0.04927650672057
SCSprout,L,BRR,SCSprout.L,0.0479732561059421
SCSprout,L,BRR,SCSprout.L,0.0532644282602063
SCSprout,L,BRR,SCSprout.L,0.048781509034154
SCSprout,L,BRR,SCSprout.L,0.0554958638727641
SCSprout,L,BRR,SCSprout.L,0.0551056276146875
SCSprout,L,BRR,SCSprout.L,0.0446943112712491
SCSprout,L,BRR,SCSprout.L,0.0584762800030722
SCSprout,L,BRR,SCSprout.L,0.0697589373936801
SCSprout,L,BRR,SCSprout.L,0.0533272068809714
SCSprout,L,BRR,SCSprout.L,0.0562477228177042
SCSprout,L,BRR,SCSprout.L,0.064299166181053
SCSprout,L,BRR,SCSprout.L,0.0738412653195675
SCSprout,L,BRR,SCSprout.L,0.0670218344675565
SCSprout,L,BRR,SCSprout.L,0.0607462678676669
SCSprout,L,BRR,SCSprout.L,0.062925235381786
SCSprout,L,BRR,SCSprout.L,0.077193591565635
SCSprout,L,BRR,SCSprout.L,0.061182798512436
SCSprout,L,BRR,SCSprout.L,0.0713750462689059
SCSprout,L,BRR,SCSprout.L,0.0714836060830993
SCSprout,L,BRR,SCSprout.L,0.0597895091107031
SCSprout,L,BRR,SCSprout.L,0.0662825162260317
SCSprout,L,BRR,SCSprout.L,0.0653658267623671
SCSprout,L,BRR,SCSprout.L,0.0708779051957182
SCSprout,L,BRR,SCSprout.L,0.0816759488747009
SCSprout,L,BRR,SCSprout.L,0.058394405697724
SCSprout,L,BRR,SCSprout.L,0.0518311314614146
SCSprout,L,BRR,SCSprout.L,0.0598719649037722
SCSprout,L,BRR,SCSprout.L,0.0913452159528967
SCSprout,L,BRR,SCSprout.L,0.0713457606826772
SCSprout,L,BRR,SCSprout.L,0.0658010728492116
SCSprout,L,BRR,SCSprout.L,0.0591013506764061
SCSprout,L,BRR,SCSprout.L,0.0651209908411692
SCSprout,L,BRR,SCSprout.L,0.0935337520420252
SCSprout,L,BRR,SCSprout.L,0.0786461356612802
SCSprout,L,BRR,SCSprout.L,0.0719443925775983
SCSprout,L,BRR,SCSprout.L,0.0558302408026271
